Geneid	H2O	Y173	Y299	Y550	Y594
Millet_GLEAN_10016555	100	186	254	152	232
Millet_GLEAN_10016554	6705	11862	8911	6967	15286
Millet_GLEAN_10016553	2614	6254	5910	3362	11051
Millet_GLEAN_10016552	0	0	0	0	0
Millet_GLEAN_10016551	2142	4236	3579	2455	4762
Millet_GLEAN_10016550	7084	15556	19076	7792	22056
Millet_GLEAN_10016549	0	4	0	0	0
Millet_GLEAN_10016548	377	1011	1295	516	1595
Millet_GLEAN_10016547	268	403	411	515	594
Millet_GLEAN_10016546	0	56	6	0	2
Millet_GLEAN_10016545	2	0	0	0	4
Millet_GLEAN_10016544	0	0	0	0	0
Millet_GLEAN_10016543	8281	12216	6539	4825	5049
Millet_GLEAN_10016542	5555	13359	11834	6298	15523
Millet_GLEAN_10016541	486	990	1001	523	1466
Millet_GLEAN_10016540	181	224	288	254	256
Millet_GLEAN_10016539	0	0	6	0	0
Millet_GLEAN_10016538	24	91	99	20	43
Millet_GLEAN_10016537	3262	6246	5753	3812	7567
Millet_GLEAN_10016536	123	244	234	212	338
Millet_GLEAN_10016535	9	16	25	19	27
Millet_GLEAN_10016534	100	132	161	93	95
Millet_GLEAN_10016533	44	68	71	75	104
Millet_GLEAN_10016532	691	1281	1569	900	2791
Millet_GLEAN_10016531	1128	2469	2742	1413	2785
Millet_GLEAN_10016530	1291	1117	925	1220	2922
Millet_GLEAN_10016529	2628	6422	6210	3275	7720
Millet_GLEAN_10016528	4	27	16	18	18
Millet_GLEAN_10016527	232	540	347	316	860
Millet_GLEAN_10016526	1079	2237	2031	1416	3002
Millet_GLEAN_10016525	2966	5577	5672	3090	7500
Millet_GLEAN_10016524	782	1895	1685	945	2568
Millet_GLEAN_10016523	788	2371	1821	1115	1889
Millet_GLEAN_10016522	669	973	1726	1595	1703
Millet_GLEAN_10016521	0	0	0	0	12
Millet_GLEAN_10016520	1118	2188	2095	1056	2313
Millet_GLEAN_10016519	4854	13134	10083	6602	12228
Millet_GLEAN_10016518	3429	6458	6985	4198	9220
Millet_GLEAN_10016517	89	163	177	122	178
Millet_GLEAN_10016516	896	1921	1788	1021	2320
Millet_GLEAN_10016515	544	1652	948	714	1375
Millet_GLEAN_10016514	3313	8011	7417	3301	10483
Millet_GLEAN_10016513	4762	10562	10537	5423	15526
Millet_GLEAN_10016512	114	186	252	184	336
Millet_GLEAN_10016511	33	50	59	38	65
Millet_GLEAN_10016510	4714	9699	10880	5803	13932
Millet_GLEAN_10016509	113	193	123	100	370
Millet_GLEAN_10016508	0	2	0	0	0
Millet_GLEAN_10016507	181	506	307	208	432
Millet_GLEAN_10016506	15	54	53	23	71
Millet_GLEAN_10016505	4	0	0	6	2
Millet_GLEAN_10016504	0	0	1	0	0
Millet_GLEAN_10016503	3924	8577	8401	4460	10749
Millet_GLEAN_10016502	313	472	787	563	729
Millet_GLEAN_10016501	417	1726	1391	621	1868
Millet_GLEAN_10016500	1457	3029	3343	1693	4463
Millet_GLEAN_10016499	16	0	4	0	6
Millet_GLEAN_10016498	638	1519	1511	708	1724
Millet_GLEAN_10016497	0	0	6	0	4
Millet_GLEAN_10016496	0	0	0	0	0
Millet_GLEAN_10016495	0	0	0	0	0
Millet_GLEAN_10016494	1152	3143	2177	1820	2785
Millet_GLEAN_10016493	318	942	768	502	1199
Millet_GLEAN_10016492	573	1319	1074	710	1879
Millet_GLEAN_10016491	958	2351	2207	1440	3236
Millet_GLEAN_10016490	0	0	0	0	0
Millet_GLEAN_10016489	696	1380	1088	773	2220
Millet_GLEAN_10016488	215	318	261	272	460
Millet_GLEAN_10016487	762	1363	1141	1048	2081
Millet_GLEAN_10016486	6	0	0	2	4
Millet_GLEAN_10016485	719	1795	1825	835	2850
Millet_GLEAN_10016484	223	425	401	199	872
Millet_GLEAN_10016483	756	2112	2150	1240	3073
Millet_GLEAN_10016482	1103	2666	2609	1185	3862
Millet_GLEAN_10002065	1243	3018	2843	1332	3997
Millet_GLEAN_10002064	994	2100	1927	1056	3957
Millet_GLEAN_10002063	555	569	548	574	649
Millet_GLEAN_10002062	157	214	306	254	395
Millet_GLEAN_10002061	0	0	0	0	0
Millet_GLEAN_10002060	26	52	70	6	46
Millet_GLEAN_10002059	2949	8124	7147	4018	9546
Millet_GLEAN_10002058	72	71	90	36	112
Millet_GLEAN_10002057	1	17	24	17	31
Millet_GLEAN_10002056	1673	3655	3596	1957	6405
Millet_GLEAN_10002055	433	1209	1126	1010	1391
Millet_GLEAN_10002054	297	1093	872	612	1146
Millet_GLEAN_10002053	18	9	28	11	35
Millet_GLEAN_10002052	56	54	71	56	87
Millet_GLEAN_10002051	1204	2772	3032	1571	4193
Millet_GLEAN_10002050	2	16	27	32	21
Millet_GLEAN_10002049	0	0	0	0	0
Millet_GLEAN_10002048	3371	7659	7235	5847	7937
Millet_GLEAN_10002047	1395	2537	2268	864	3309
Millet_GLEAN_10002046	689	1476	1910	1085	2413
Millet_GLEAN_10002045	20	75	8	12	0
Millet_GLEAN_10002044	112	244	163	215	109
Millet_GLEAN_10002043	372	974	946	586	1160
Millet_GLEAN_10002042	588	1535	1445	961	1735
Millet_GLEAN_10002041	859	3175	2476	1909	2950
Millet_GLEAN_10002040	435	951	926	526	1245
Millet_GLEAN_10002039	40	225	113	112	221
Millet_GLEAN_10002038	569	1636	1132	869	2541
Millet_GLEAN_10002037	377	885	474	276	533
Millet_GLEAN_10017449	313	1626	1177	761	1465
Millet_GLEAN_10017450	795	1770	1525	915	2188
Millet_GLEAN_10017451	0	10	14	4	0
Millet_GLEAN_10017452	4171	10276	9764	5269	10929
Millet_GLEAN_10017453	0	6	0	4	0
Millet_GLEAN_10017454	194	481	543	243	631
Millet_GLEAN_10017455	2528	5335	4572	3017	5885
Millet_GLEAN_10017456	7	11	1	8	9
Millet_GLEAN_10017457	0	0	0	0	0
Millet_GLEAN_10017458	62	182	145	96	190
Millet_GLEAN_10017459	79	158	157	118	258
Millet_GLEAN_10017460	67	148	110	75	108
Millet_GLEAN_10017461	2065	4630	3215	3375	5206
Millet_GLEAN_10017462	432	1373	1230	596	1832
Millet_GLEAN_10017463	35	219	45	104	58
Millet_GLEAN_10017464	16006	30095	32782	14862	45909
Millet_GLEAN_10017465	752	1732	1586	1022	2247
Millet_GLEAN_10017466	1856	3679	3054	2098	3984
Millet_GLEAN_10017467	425	1041	923	400	1174
Millet_GLEAN_10017468	1060	2327	2258	1478	3622
Millet_GLEAN_10017469	1139	3118	2172	1310	3461
Millet_GLEAN_10017470	217	200	70	86	101
Millet_GLEAN_10017471	0	6	0	0	6
Millet_GLEAN_10017472	512	1242	1250	617	1290
Millet_GLEAN_10017473	538	1385	1374	588	1511
Millet_GLEAN_10017474	14	31	31	22	32
Millet_GLEAN_10017475	254	364	411	238	472
Millet_GLEAN_10017476	268	648	732	465	864
Millet_GLEAN_10017477	694	1835	1595	931	1890
Millet_GLEAN_10017478	4	7	5	1	6
Millet_GLEAN_10017479	907	2863	2043	1310	2669
Millet_GLEAN_10017480	596	1467	1306	784	1425
Millet_GLEAN_10017481	18	107	124	34	176
Millet_GLEAN_10017482	372	786	672	372	1181
Millet_GLEAN_10017483	1106	2411	2196	1141	3545
Millet_GLEAN_10017484	537	1476	1170	655	1740
Millet_GLEAN_10017485	11662	32103	26045	17743	32896
Millet_GLEAN_10017486	0	16	1	0	2
Millet_GLEAN_10017487	0	2	3	0	11
Millet_GLEAN_10017488	639	1419	1342	748	2121
Millet_GLEAN_10017489	52	87	76	81	146
Millet_GLEAN_10017490	0	4	4	0	0
Millet_GLEAN_10017491	20	81	36	20	22
Millet_GLEAN_10017492	30	152	121	118	157
Millet_GLEAN_10017493	404	788	681	462	739
Millet_GLEAN_10017494	163	304	255	281	366
Millet_GLEAN_10017495	101	335	284	155	335
Millet_GLEAN_10017496	280	659	573	336	759
Millet_GLEAN_10017497	26	49	29	22	69
Millet_GLEAN_10017498	319	727	691	436	696
Millet_GLEAN_10017499	872	1770	1551	1314	1988
Millet_GLEAN_10017500	1746	3488	3631	2227	4263
Millet_GLEAN_10017501	120	20	13	2	24
Millet_GLEAN_10017502	8307	18464	21403	7934	30865
Millet_GLEAN_10017503	27	56	57	74	40
Millet_GLEAN_10017504	8	0	3	9	12
Millet_GLEAN_10017505	1489	3582	2598	1866	2700
Millet_GLEAN_10017506	0	0	0	0	0
Millet_GLEAN_10017507	975	2619	2469	1486	3224
Millet_GLEAN_10017508	17	7	14	6	30
Millet_GLEAN_10017509	109	63	136	87	159
Millet_GLEAN_10017510	0	0	0	0	0
Millet_GLEAN_10017511	227	477	574	434	1210
Millet_GLEAN_10017512	1470	2730	2879	1701	3814
Millet_GLEAN_10017513	5138	9114	8708	5277	16376
Millet_GLEAN_10017514	144	202	147	152	338
Millet_GLEAN_10017515	570	1903	1598	943	2166
Millet_GLEAN_10017516	151	530	536	222	596
Millet_GLEAN_10017517	112	251	222	215	348
Millet_GLEAN_10017518	80	333	245	124	329
Millet_GLEAN_10017519	0	0	4	8	0
Millet_GLEAN_10017520	0	0	0	0	0
Millet_GLEAN_10017521	454	1212	1063	692	1851
Millet_GLEAN_10017522	18	2	21	17	4
Millet_GLEAN_10017523	265	1059	459	1048	78
Millet_GLEAN_10017524	980	2726	2182	1240	2574
Millet_GLEAN_10017525	13385	22606	11776	15514	12079
Millet_GLEAN_10017526	0	0	0	0	0
Millet_GLEAN_10017527	0	0	0	0	0
Millet_GLEAN_10017528	1185	2768	2654	1283	3951
Millet_GLEAN_10017529	329	1058	865	527	1146
Millet_GLEAN_10017530	225	523	386	326	539
Millet_GLEAN_10017531	1079	2575	2537	1114	3983
Millet_GLEAN_10017532	0	0	0	0	0
Millet_GLEAN_10017533	14037	24410	17834	14139	40423
Millet_GLEAN_10017534	2255	10366	7989	3655	15531
Millet_GLEAN_10017535	0	0	0	0	0
Millet_GLEAN_10017536	535	1121	1096	604	1477
Millet_GLEAN_10017537	4	4	0	0	2
Millet_GLEAN_10017538	0	20	2	0	16
Millet_GLEAN_10017539	0	12	4	6	16
Millet_GLEAN_10017540	0	0	0	0	0
Millet_GLEAN_10017541	4	16	4	0	4
Millet_GLEAN_10017542	11	8	7	27	23
Millet_GLEAN_10017543	62	104	89	73	183
Millet_GLEAN_10017544	3400	9078	9035	4565	12923
Millet_GLEAN_10017545	1744	6274	5834	2216	9767
Millet_GLEAN_10017546	0	0	0	0	0
Millet_GLEAN_10017547	652	1111	1188	770	1315
Millet_GLEAN_10017548	0	0	0	0	0
Millet_GLEAN_10017549	4360	9858	7911	4501	10407
Millet_GLEAN_10017550	368	680	337	357	516
Millet_GLEAN_10017551	1271	2392	2382	1432	3323
Millet_GLEAN_10017552	97	99	163	137	188
Millet_GLEAN_10017553	0	0	0	0	0
Millet_GLEAN_10017554	0	0	0	0	0
Millet_GLEAN_10017555	0	0	0	0	0
Millet_GLEAN_10017556	336	726	720	418	839
Millet_GLEAN_10017557	43	281	89	104	189
Millet_GLEAN_10017558	0	0	0	0	0
Millet_GLEAN_10017559	0	0	0	0	0
Millet_GLEAN_10017560	296	473	227	242	258
Millet_GLEAN_10017561	1192	2856	2801	1176	4007
Millet_GLEAN_10017562	0	0	0	0	0
Millet_GLEAN_10017563	829	1628	1516	831	2270
Millet_GLEAN_10017564	3014	8330	6861	3415	9136
Millet_GLEAN_10017565	314	753	792	301	1065
Millet_GLEAN_10017566	460	1144	1094	551	1556
Millet_GLEAN_10017567	178	184	165	150	122
Millet_GLEAN_10017568	478	1003	1041	983	1366
Millet_GLEAN_10017569	1218	3621	3284	1406	5852
Millet_GLEAN_10017570	1250	1409	1198	1159	2058
Millet_GLEAN_10017571	66	203	168	153	254
Millet_GLEAN_10017572	139	474	275	208	52
Millet_GLEAN_10017573	214	551	561	419	393
Millet_GLEAN_10017574	1	4	0	0	0
Millet_GLEAN_10017575	72	148	174	113	229
Millet_GLEAN_10017576	756	1639	1079	1633	1455
Millet_GLEAN_10017577	304	673	457	416	705
Millet_GLEAN_10017578	0	4	3	1	4
Millet_GLEAN_10019465	31	166	213	189	193
Millet_GLEAN_10019464	10	73	10	19	22
Millet_GLEAN_10019463	155	141	149	59	192
Millet_GLEAN_10019462	14	50	79	8	110
Millet_GLEAN_10019461	0	0	0	0	0
Millet_GLEAN_10019460	14	53	18	47	56
Millet_GLEAN_10019459	0	1	0	0	0
Millet_GLEAN_10019458	413	646	406	704	577
Millet_GLEAN_10019457	881	1993	789	1445	1310
Millet_GLEAN_10019456	1050	2587	2416	925	2986
Millet_GLEAN_10019455	931	1308	972	631	876
Millet_GLEAN_10019454	765	2201	1742	1146	2027
Millet_GLEAN_10019453	698	1027	1702	621	1505
Millet_GLEAN_10019452	1969	5522	4381	2410	5870
Millet_GLEAN_10019451	4979	12596	11433	5453	13932
Millet_GLEAN_10019450	483	776	770	645	984
Millet_GLEAN_10019449	251	543	524	261	709
Millet_GLEAN_10019448	2648	6022	5923	3988	11985
Millet_GLEAN_10019447	1632	3508	3250	1828	4223
Millet_GLEAN_10019446	6102	18322	12429	7907	14695
Millet_GLEAN_10019445	1457	3023	2998	1718	4156
Millet_GLEAN_10019444	632	1878	1442	776	2770
Millet_GLEAN_10019443	16	22	13	11	41
Millet_GLEAN_10019442	5	11	6	2	12
Millet_GLEAN_10019441	6	0	0	0	2
Millet_GLEAN_10019440	0	0	0	0	0
Millet_GLEAN_10019439	270	534	551	354	666
Millet_GLEAN_10019438	519	1191	1117	526	1733
Millet_GLEAN_10019437	164	344	344	150	384
Millet_GLEAN_10019436	42	44	142	172	114
Millet_GLEAN_10019435	217	440	553	285	500
Millet_GLEAN_10019434	40	22	95	8	39
Millet_GLEAN_10019433	0	1	0	9	8
Millet_GLEAN_10019432	112	82	156	107	120
Millet_GLEAN_10019431	0	0	0	0	0
Millet_GLEAN_10019430	0	6	2	4	8
Millet_GLEAN_10019429	724	1038	882	843	2054
Millet_GLEAN_10019428	135	294	315	201	357
Millet_GLEAN_10019427	43	61	76	34	98
Millet_GLEAN_10019426	6315	15039	11934	7348	15977
Millet_GLEAN_10019425	1719	4454	4355	1926	6500
Millet_GLEAN_10019424	0	1	0	0	2
Millet_GLEAN_10019423	3661	7190	6610	4246	10425
Millet_GLEAN_10019422	3987	8504	7861	4725	12227
Millet_GLEAN_10019421	28	73	52	33	114
Millet_GLEAN_10019420	99	203	239	168	318
Millet_GLEAN_10019419	0	0	0	0	0
Millet_GLEAN_10019418	182	353	247	225	276
Millet_GLEAN_10019417	2430	4907	4816	2885	5771
Millet_GLEAN_10019416	56	64	42	73	67
Millet_GLEAN_10019415	10407	28813	22101	14718	29127
Millet_GLEAN_10019414	0	6	0	0	0
Millet_GLEAN_10019413	0	0	0	0	0
Millet_GLEAN_10019412	0	0	0	0	0
Millet_GLEAN_10014334	5373	13240	13342	5378	16985
Millet_GLEAN_10014335	6	13	14	8	0
Millet_GLEAN_10014336	1274	2714	1765	1156	3025
Millet_GLEAN_10014337	641	1447	1404	729	2090
Millet_GLEAN_10014338	0	1	0	0	0
Millet_GLEAN_10014339	12715	34498	24563	14661	32698
Millet_GLEAN_10014340	186	370	357	197	524
Millet_GLEAN_10014341	651	816	322	815	622
Millet_GLEAN_10014342	2838	3359	1412	1976	1523
Millet_GLEAN_10014343	68	174	26	41	16
Millet_GLEAN_10014344	775	2366	2399	1132	2912
Millet_GLEAN_10014345	8	18	9	11	24
Millet_GLEAN_10014346	4861	9436	9696	5967	11137
Millet_GLEAN_10014347	4270	11102	10175	4725	14337
Millet_GLEAN_10014348	569	1016	1119	546	1488
Millet_GLEAN_10014349	2582	5442	3468	2550	5110
Millet_GLEAN_10014350	84	140	137	74	130
Millet_GLEAN_10014351	34	165	165	100	189
Millet_GLEAN_10014352	0	0	0	0	0
Millet_GLEAN_10014353	375	843	689	613	970
Millet_GLEAN_10014354	533	1218	916	580	1012
Millet_GLEAN_10014355	553	1164	1124	647	1692
Millet_GLEAN_10014356	113	144	114	59	182
Millet_GLEAN_10014357	214	645	704	376	1033
Millet_GLEAN_10014358	3043	4664	3540	3159	7803
Millet_GLEAN_10014359	1368	3470	2290	1326	4360
Millet_GLEAN_10014360	51	68	84	147	142
Millet_GLEAN_10014361	939	2321	2347	956	3351
Millet_GLEAN_10014362	448	1617	1350	524	1708
Millet_GLEAN_10014363	92	265	214	130	421
Millet_GLEAN_10014364	379	746	568	295	1329
Millet_GLEAN_10014365	0	0	0	0	0
Millet_GLEAN_10014366	8	70	64	77	18
Millet_GLEAN_10014367	0	0	0	0	0
Millet_GLEAN_10014368	662	973	642	533	916
Millet_GLEAN_10014369	1640	3925	3111	1804	4774
Millet_GLEAN_10014370	722	1007	1564	651	2073
Millet_GLEAN_10014371	1816	4397	4162	2124	6013
Millet_GLEAN_10014372	682	1383	1066	882	1368
Millet_GLEAN_10014373	624	1553	1498	648	1946
Millet_GLEAN_10014374	0	0	0	0	0
Millet_GLEAN_10014375	719	1858	1842	1047	2222
Millet_GLEAN_10014376	14	70	37	47	100
Millet_GLEAN_10014377	180	374	392	278	574
Millet_GLEAN_10014378	141	242	398	359	439
Millet_GLEAN_10014379	1152	3034	2942	1456	3690
Millet_GLEAN_10014380	542	1492	809	641	1380
Millet_GLEAN_10014381	1209	2121	1163	1413	1540
Millet_GLEAN_10014382	4	36	20	1	24
Millet_GLEAN_10014383	0	2	4	0	2
Millet_GLEAN_10014384	66	124	188	94	160
Millet_GLEAN_10014385	0	0	0	0	0
Millet_GLEAN_10014386	0	0	0	0	0
Millet_GLEAN_10014387	0	0	0	0	0
Millet_GLEAN_10014388	4	4	0	4	0
Millet_GLEAN_10014389	0	0	0	0	0
Millet_GLEAN_10014390	0	0	0	0	0
Millet_GLEAN_10014391	0	0	0	0	0
Millet_GLEAN_10014392	0	2	0	0	0
Millet_GLEAN_10014393	559	933	782	434	1428
Millet_GLEAN_10014394	1579	4223	4206	2308	5303
Millet_GLEAN_10014395	1709	5612	3547	2418	4755
Millet_GLEAN_10014396	170	462	452	235	1380
Millet_GLEAN_10014397	1054	2494	2226	1484	3021
Millet_GLEAN_10014398	0	0	0	0	0
Millet_GLEAN_10014399	0	0	4	0	0
Millet_GLEAN_10014400	0	0	0	0	0
Millet_GLEAN_10014401	564	1400	1597	833	3068
Millet_GLEAN_10014402	6	10	11	10	5
Millet_GLEAN_10014403	22	62	20	38	43
Millet_GLEAN_10014404	1364	1815	1622	1840	2460
Millet_GLEAN_10014405	142	420	272	218	830
Millet_GLEAN_10014406	1657	7402	4624	2237	5923
Millet_GLEAN_10014407	446	1111	866	480	1266
Millet_GLEAN_10014408	79	113	80	167	81
Millet_GLEAN_10014409	1229	3448	2307	1701	3206
Millet_GLEAN_10014410	2426	6271	6180	2661	7226
Millet_GLEAN_10014411	10519	24154	26596	8691	38612
Millet_GLEAN_10014412	176	512	385	272	546
Millet_GLEAN_10014413	184	476	360	170	517
Millet_GLEAN_10014414	20	54	59	28	89
Millet_GLEAN_10014415	96	85	150	89	91
Millet_GLEAN_10014416	207	547	554	221	868
Millet_GLEAN_10014417	5478	10975	10703	5385	19879
Millet_GLEAN_10014418	427	1280	1305	785	1689
Millet_GLEAN_10014419	44	41	82	43	80
Millet_GLEAN_10014420	71	176	159	88	166
Millet_GLEAN_10014421	0	0	0	0	0
Millet_GLEAN_10014422	34	138	103	61	112
Millet_GLEAN_10014423	7	58	76	36	65
Millet_GLEAN_10014424	21	107	60	24	65
Millet_GLEAN_10014425	202	579	462	292	723
Millet_GLEAN_10014426	1152	1034	974	310	1026
Millet_GLEAN_10014427	1256	2740	2426	1405	2367
Millet_GLEAN_10014428	56	80	38	24	44
Millet_GLEAN_10014429	388	236	220	117	179
Millet_GLEAN_10014430	87	121	83	118	78
Millet_GLEAN_10014431	10	48	17	58	55
Millet_GLEAN_10014432	3028	7726	7014	4114	8599
Millet_GLEAN_10014433	6	2	6	0	2
Millet_GLEAN_10014434	47	175	166	140	217
Millet_GLEAN_10014435	1	0	8	0	8
Millet_GLEAN_10014436	3996	7190	7170	6435	8498
Millet_GLEAN_10014437	1433	4029	3814	1746	4628
Millet_GLEAN_10014438	35	169	66	55	190
Millet_GLEAN_10014439	3	36	6	19	14
Millet_GLEAN_10014440	1844	3246	2973	2877	3068
Millet_GLEAN_10014441	43	56	78	8	139
Millet_GLEAN_10014442	129	209	88	63	202
Millet_GLEAN_10014443	2936	6333	6232	3511	9031
Millet_GLEAN_10014444	583	873	896	644	1709
Millet_GLEAN_10014445	40	53	50	70	55
Millet_GLEAN_10014446	2019	4720	5145	3957	7108
Millet_GLEAN_10014447	3803	7264	7300	3790	12458
Millet_GLEAN_10014448	28	0	2	0	0
Millet_GLEAN_10014449	27	2	0	0	0
Millet_GLEAN_10014450	915	843	655	471	1005
Millet_GLEAN_10014451	454	777	861	586	1286
Millet_GLEAN_10014452	91	191	142	156	292
Millet_GLEAN_10014453	309	937	873	341	1026
Millet_GLEAN_10014454	0	7	1	1	0
Millet_GLEAN_10014455	0	0	0	0	0
Millet_GLEAN_10014456	0	0	0	0	0
Millet_GLEAN_10014457	0	0	0	0	0
Millet_GLEAN_10014458	0	0	0	0	0
Millet_GLEAN_10014459	0	8	2	0	0
Millet_GLEAN_10014460	0	0	0	0	0
Millet_GLEAN_10014461	9	0	0	0	0
Millet_GLEAN_10005192	85	180	205	128	194
Millet_GLEAN_10005191	1515	3448	2803	1512	5072
Millet_GLEAN_10005190	834	2504	2215	901	3442
Millet_GLEAN_10005189	43	50	44	63	59
Millet_GLEAN_10005188	191	513	392	223	506
Millet_GLEAN_10005187	2906	4520	4684	2398	7356
Millet_GLEAN_10005186	1424	2631	4120	3491	3755
Millet_GLEAN_10005185	284	546	383	263	337
Millet_GLEAN_10005184	14	36	35	54	50
Millet_GLEAN_10005183	0	0	0	0	0
Millet_GLEAN_10005182	46	119	151	70	245
Millet_GLEAN_10005181	1483	3695	3694	1881	4886
Millet_GLEAN_10005180	1412	3970	3269	1545	4294
Millet_GLEAN_10005179	876	1667	1289	927	2318
Millet_GLEAN_10005178	0	0	0	0	0
Millet_GLEAN_10005177	15	23	14	7	31
Millet_GLEAN_10005176	1563	3603	3686	1991	6559
Millet_GLEAN_10005175	1182	2982	1734	1113	3003
Millet_GLEAN_10005174	82	118	143	141	200
Millet_GLEAN_10005173	336	740	685	505	1080
Millet_GLEAN_10005172	15	56	49	32	53
Millet_GLEAN_10005171	8501	20849	17750	9076	26126
Millet_GLEAN_10005170	3812	10870	9628	4214	12743
Millet_GLEAN_10005169	4670	12266	10336	4265	13063
Millet_GLEAN_10005168	321	751	766	311	998
Millet_GLEAN_10005167	0	0	0	0	4
Millet_GLEAN_10005166	32	79	79	91	153
Millet_GLEAN_10005165	378	1067	981	572	1644
Millet_GLEAN_10005164	214	371	332	216	422
Millet_GLEAN_10005163	63	65	113	135	205
Millet_GLEAN_10005162	0	0	0	0	0
Millet_GLEAN_10005161	53169	137770	120060	65621	157349
Millet_GLEAN_10005160	0	2	2	0	0
Millet_GLEAN_10005159	0	0	0	0	0
Millet_GLEAN_10005158	0	0	0	0	0
Millet_GLEAN_10005157	1404	3180	2263	1707	6023
Millet_GLEAN_10005156	1769	4109	3962	2240	5253
Millet_GLEAN_10005155	8615	9191	6308	5788	6479
Millet_GLEAN_10005154	5962	15412	15096	6551	18710
Millet_GLEAN_10005153	0	4	0	2	6
Millet_GLEAN_10005152	13	51	44	34	87
Millet_GLEAN_10005151	371	1060	981	431	1358
Millet_GLEAN_10005150	2249	6133	5580	2053	9583
Millet_GLEAN_10005149	485	1821	1168	812	2059
Millet_GLEAN_10005148	738	1204	1249	922	1440
Millet_GLEAN_10005147	2	20	8	7	34
Millet_GLEAN_10005146	738	1661	1444	954	1555
Millet_GLEAN_10005145	24	0	0	6	0
Millet_GLEAN_10000509	0	0	0	5	2
Millet_GLEAN_10000508	4	2	0	0	6
Millet_GLEAN_10000507	142	34	8	3	1
Millet_GLEAN_10000506	1523	4938	4458	2153	5415
Millet_GLEAN_10000505	20	12	2	2	0
Millet_GLEAN_10000504	1020	247	53	80	8
Millet_GLEAN_10000503	157	172	316	163	367
Millet_GLEAN_10000502	1409	3281	2998	1455	3461
Millet_GLEAN_10001564	132	349	381	170	739
Millet_GLEAN_10001565	3423	5740	6006	2521	6900
Millet_GLEAN_10001566	0	15	0	8	14
Millet_GLEAN_10001567	337	913	873	445	944
Millet_GLEAN_10001568	1782	2254	1270	1199	1304
Millet_GLEAN_10001569	986	2144	2054	1082	3041
Millet_GLEAN_10001570	9405	23786	20276	11201	28489
Millet_GLEAN_10001571	1627	3385	3585	2324	4069
Millet_GLEAN_10001572	614	999	907	900	1159
Millet_GLEAN_10001573	161	265	305	168	320
Millet_GLEAN_10001574	10	2	9	0	0
Millet_GLEAN_10001575	1477	3811	3368	1988	4875
Millet_GLEAN_10001576	1299	3179	2930	1739	4218
Millet_GLEAN_10001577	0	0	6	0	19
Millet_GLEAN_10001578	0	0	0	0	0
Millet_GLEAN_10001579	17	8	12	20	19
Millet_GLEAN_10001580	0	0	4	14	6
Millet_GLEAN_10001581	0	0	0	0	8
Millet_GLEAN_10001582	34	77	52	58	151
Millet_GLEAN_10001583	18	42	39	46	121
Millet_GLEAN_10001584	150	304	283	265	413
Millet_GLEAN_10001585	0	0	0	2	2
Millet_GLEAN_10001586	144	436	373	183	851
Millet_GLEAN_10001587	4298	7602	9005	7067	11189
Millet_GLEAN_10001588	0	0	0	0	0
Millet_GLEAN_10001589	3	4	4	0	8
Millet_GLEAN_10001590	10	17	6	2	18
Millet_GLEAN_10001591	0	0	0	0	0
Millet_GLEAN_10001592	26	49	71	45	99
Millet_GLEAN_10028814	2	6	6	6	15
Millet_GLEAN_10028813	208	429	386	191	558
Millet_GLEAN_10028812	0	2	0	0	40
Millet_GLEAN_10028811	851	2626	2752	1319	3534
Millet_GLEAN_10028810	404	799	799	419	1003
Millet_GLEAN_10028809	816	2130	1935	1038	3273
Millet_GLEAN_10028808	18	13	27	32	14
Millet_GLEAN_10028807	2	0	0	0	0
Millet_GLEAN_10028806	90	225	107	75	319
Millet_GLEAN_10028805	34	66	81	50	94
Millet_GLEAN_10028804	2560	6118	5625	3494	7313
Millet_GLEAN_10028803	4980	13900	14923	6628	19902
Millet_GLEAN_10028802	2560	8075	8134	3710	11680
Millet_GLEAN_10028801	774	1970	1913	811	3071
Millet_GLEAN_10028800	2080	4938	3944	1613	4086
Millet_GLEAN_10028799	424	971	867	834	1243
Millet_GLEAN_10028798	59428	108359	75999	68105	116829
Millet_GLEAN_10028797	371	906	827	494	1647
Millet_GLEAN_10028796	526	1581	1482	858	1810
Millet_GLEAN_10028795	20	17	17	6	22
Millet_GLEAN_10028794	67	114	129	60	101
Millet_GLEAN_10009660	370	727	598	325	764
Millet_GLEAN_10009661	6	0	0	0	0
Millet_GLEAN_10009662	0	0	0	3	0
Millet_GLEAN_10009663	598	943	984	668	1468
Millet_GLEAN_10009664	168	240	236	141	302
